Order_ID,Order_Date,Customer_ID,Customer_Name,City,Pincode,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Discount,Final_Amount,Payment_Mode,Delivery_Time_Minutes,Delivery_Status,Rating,Review,Delivery_Partner
a4466721-478f-42ad-87af-ccc8640ab0ee,2024-12-27,a45838e2-2407-46e9-9d07-2029f11fbb0b,Wesley Hill,Chennai,42344,a76eefd0-4d3c-437c-8297-4cf4ee91e55a,Soap,Dairy,,-5.0,,,,wallet,60.0,,2.0,Nearly approach indicate interest material third floor.,Sarah
4d922aa2-d185-4813-bf13-1f32d5a37883,2024-12-31,17b5d720-274b-4c77-b7d6-1b8df48673f2,William Moon,Mumbai,67261,b4516669-471c-4a74-a76f-9a96a7388cb8,Apple,grocery,5.0,100.0,500.0,5.0,495.0,,30.0,delivered,6.0,,John 
e8a59fb4-2ff7-4fca-bd18-173ae16f5e6c,2024-12-26,a15d1045-e17a-4679-a45b-4d519a84af31,Kyle Hanson,Kolkata,57216,f084c3b4-5048-4867-9715-0dc018b23807,Bread,Vegetables,5.0,10.0,50.0,5.0,,Wallet,,Cancelled,4.0,,Patrick
0f8bc8e9-1e6b-4136-932d-29806341031e,2025-06-10,dbeffb4c-6a2f-42c3-be55-4c63e3725f57,Juan Burns,Bangalore,80688,8829846e-4755-4398-8327-1cbc5b44caf2,Shampoo,Beverages,3.0,20.0,60.0,0.0,60.0,Card,120.0,Delivered,,,Megan
cd90b134-8eaf-4cd8-8a6c-5301a242ee4b,2025-06-06,ffb4524e-ad0e-4254-8002-a50925c71428,Frances Fisher,Kolkata,32278,5d5f06a9-2e6d-42bc-9520-6b5df5d563fe,Biscuits,Snacks,10.0,50.0,500.0,-3.0,503.0,Cash,,Pending,,,Robert
24186660-3b22-4633-af3e-79eb494bde99,2025-04-16,0baaf482-eacc-46a5-abcd-1f34a5c74dab,Gregory Moore,Bangalore,62272,d83e84a0-f070-4df5-b586-bf38bf08ca62,Shampoo,Snacks,2.0,20.0,,10.0,30.0,Cash,,Pending ,,Address several choose.,Heather
1230f33b-d94a-489e-8c2d-a8cfae935a73,2025-03-10,17b0cd7d-3d96-44ed-ae51-4bcef0edca6c,Michelle Gonzalez,Kolkata,32100,0902cc64-e0b4-4beb-bbf8-58451c32bf4d,Onion,Fruits,,-5.0,,10.0,,Wallet,-10.0,Pending,5.0,Expert wind treat bank young.,Destiny
58dfd020-d734-49e7-a45c-bc818d0b6277,2025-05-16,03814bce-91da-41ee-b327-bcd08a1bd034,Diane Jackson ,Hyderabad,07921 ,,Shampoo,Dairy,,100.0,,,,UPI,-10.0,Cancelled,1.0,,Matthew
4969a4d6-e1ab-40d2-b2f5-70ec162ff082,2025-06-07,f233361e-68c0-402d-9e1d-13e525778ead,John Strong,Mumbai,79547,ca04224c-4060-4366-abc1-0debc7f74f95,Soap,Snacks,,20.0,,5.0,,Card,45.0,Cancelled,3.0,Four system film arrive.,Amanda
74757fdc-dc96-44ed-9803-2067708b6f83,2025-01-03,a48fb54c-8567-4870-9bcb-4f520ad555e0,Joshua Richardson,Kolkata,48173,0988a2b3-a95b-4338-b027-dfb5cc23780d,soap,dairy,1.0,,-5.0,,,UPI ,45.0,Cancelled,6.0,Management number officer consider.,russell
dd14b5b8-b65f-4f7e-b2cf-e7eada3d8cd8,2025-03-15,9ab338a6-45e9-48ca-a60d-858cf20f2106,Mr. Daniel Garcia DDS ,Hyderabad,92892,8194792d-0872-4309-97cf-e20c149fdd95,Soap,Beverages ,3.0,,,-3.0,33.0,Cash,60.0,Cancelled,5.0,,James
28120c67-cc6a-4a59-b117-88dd66b8af9e,2025-02-15,2c2d5ef5-f43b-4977-bf11-0cf74d1008a3,Stephen Graham,Chennai,41952,c84adfe9-f17e-48d3-b1ea-199c91397a27,Cola,Snacks,-1.0,10.0,-10.0,10.0,-20.0,Wallet ,-10.0,Delivered,4.0,Reflect claim direction compare choose around and all.,Cameron
92406ba4-5e90-4c43-b7d6-6cf944227e34,2025-01-22,,Darrell Acosta,Mumbai,28379,ed2cbbad-f515-4fe0-b7be-bde8d3f2f848,Milk,Personal Care,-1.0,20.0,-20.0,5.0,-25.0,Wallet,15.0,Delivered ,4.0,Woman yes manage give want base hold.,Rebekah
75d28248-2c01-4f23-8be2-185af7b678f7,2025-06-06,14119c14-914e-4a7a-9ee8-d83b8af8b2bb,Randall Ramos,Kolkata,31836,f93e71ca-55f9-42ba-8b8e-2d8bf5cbaea1,Cola,Grocery,1.0,100.0,100.0,0.0,100.0,,30.0,Delivered,5.0,,Diane
92be4857-f076-4dec-8fe1-af19e32923a5,2024-12-23,d2083368-415f-43d7-8c73-b11694547fca,joshua taylor,Kolkata,17343,4f2f12bc-fa57-4349-937b-dd2e0538c8d5,Biscuits,Personal Care,2.0,100.0,200.0,10.0,190.0,UPI,-10.0,Pending,6.0,,Randy
c74ca946-2bdd-4028-b5e5-01ee66400b3a,2025-05-25,de545da9-e3fd-4774-9656-59c42589152c,,Mumbai,10123,b6c0c6df-50f0-475a-8b48-10203356bc03,Apple,Vegetables,,50.0,,5.0,,UPI,45.0,Pending,,Personal yourself painting hold.,Caitlin
00df37f8-c24c-45a9-9c1d-0c36910af38c,2025-03-21,e5ceb45b-f5b2-4496-b8b1-81a1d040e464,Jose Ramirez,Hyderabad,96173,4949f5d4-2874-4961-a94d-59d89d8c6940,Soap,Snacks,5.0,-5.0,-25.0,,,UPI,120.0,Cancelled,4.0,,Emily
dcdee8e4-efbe-451c-8532-37ed01df810f,2025-03-29,b92dc89a-fd2e-4511-a0e4-d00ac1c95159,Taylor White,Kolkata,06078 ,f001e5ed-38ea-4302-9975-d4631b2706c5,Bread,Grocery,,10.0,,0.0,,Wallet,,Delivered,,,Dawn
cf313066-f1b1-4f4c-9cec-1ec11135662f,2025-04-19,fa62b4cd-cab3-4e18-b68e-743656125181,Erika Alvarez ,Chennai,,267bf338-e522-4e0b-89d4-de04931465e4,Apple,Snacks,3.0,20.0,60.0,10.0,50.0,Card,,Pending,3.0,,Valerie
5c4c82b8-6d70-41f5-8127-b69add310033,2025-04-13,ada8c11d-589c-45b7-82d0-0b3c3e96f3e4,Cheryl Sanders,Mumbai,56060,32505d23-6d1c-4266-9f03-908bb0bfeb47,Bread,Vegetables,2.0,50.0,100.0,10.0,90.0,UPI,120.0,,6.0,,Cathy
631e86dd-eb11-4e00-9556-4509e2bb4146,2025-01-08,385cb97e-8ccc-4c24-9a94-45868673e50c,Madeline Andrews ,Chennai,03492,71855c09-26e2-4fec-b826-61eb227eeb22,biscuits,Fruits ,-1.0,50.0,-50.0,5.0,-55.0,Wallet,15.0,Pending,1.0,Grow significant cold understand poor meet.,Gary
7ce278fa-e7ba-42c4-8d96-b5b22238b201,2025-04-02,5bed86ec-981d-4889-a3ca-89b187a97672,debra li,Mumbai,97101,49112cb6-86e0-41a6-8a0d-cf6796e87415,Onion,Household,,,,,,Wallet,15.0,Cancelled,6.0,,Matthew
3a853aca-151c-4e78-b213-aa0013003367,2025-02-26,53f60bbd-8e57-4166-929c-9ce056a4654c,Tina Patterson,Bangalore,33020,c8b35b6d-2078-4425-ab8b-a2d340fc2547,Cola,Vegetables,10.0,-5.0,-50.0,-3.0,-47.0,Card,-10.0,Pending ,2.0,,Jessica
7d9fc130-387e-4029-897a-236b5f1d60ed,2025-02-18,3e834cd1-9baf-4eea-b95f-d26653bf444e,Michael Williams,Delhi,32107,7de5a8b3-9176-43c1-b50c-bd19b1e598f6,Bread,Snacks,-1.0,10.0,-10.0,10.0,-20.0,Wallet,,,5.0,,Sophia
e97ce423-7912-4134-8322-46c065fdc28a,2025-01-14,e265d883-3186-4272-a1c0-a655b07b1a7c,Kelsey Hess,Delhi,35756,4559c994-f11d-4325-b1f0-9506ad0f6dc2,Bread ,Personal Care,2.0,100.0,200.0,-3.0,203.0,Wallet ,120.0,Pending,,Nation long general know score task big.,Kathleen
42983120-463c-4d34-84f3-ab5148031e29,2025-01-01,5f6b3441-b454-4cef-b3ba-258534a12a04,Carl Anderson,Mumbai ,06162,c6d4e784-3827-4a32-a1af-4a913287b1e9,Shampoo,Vegetables,,10.0,,-3.0,,Wallet,30.0,Delivered,5.0,Share suggest lot sister left.,Kevin
64fbaeaa-ee13-469f-8e4d-b87f3455c812,2025-05-08,797b80aa-8433-4605-9302-9167c54462e8,tiffany hogan,mumbai,04952,2747e1e6-3838-4bee-8faf-32570d4675df,Soap,Snacks,5.0,,,10.0,,Cash,45.0,Cancelled ,3.0,,Amy
4b0d47a2-a02b-488a-99c2-1fe3a895fafb,2025-05-28,b7f9b716-1c66-4864-af85-7790009d65f2,Aaron Mills,Bangalore,61996,4f9e9d80-69c8-43bd-8ad4-efa9aad12d99,Soap,Fruits,1.0,10.0,10.0,-3.0,13.0,Cash,60.0,Delivered,3.0,,Alexis
00c50980-881b-4f08-925c-7bb70f486c89,2025-05-02,7cb6b2e8-d683-46d2-9ac6-906a2ddf5aad,Justin Mclaughlin ,Bangalore,50607,13ff9d96-07fd-4073-8344-6035c178f760,Toothpaste,Dairy,1.0,100.0,100.0,-3.0,103.0,Card,30.0,Pending,4.0,,Amy
1b8cf596-7224-458a-9c62-0b9459096046,2025-05-06,2e953f67-339d-42ea-a90e-b1f5f1380960,Yvette Scott,hyderabad,27933,1ccea4e4-6d1c-49d0-b730-650c7c71ab72,Cola,Beverages,1.0,50.0,50.0,-3.0,53.0,UPI,45.0,Pending,5.0,Team however charge he old.,Kimberly 
7ca5a768-ae61-41d9-98c9-6750db2ff743,,ac547543-d938-4dfe-87d9-03ddc1953b7d,Miss Sandra Barrett,Delhi ,22226,46c71f29-6ead-4d75-b62c-bb3e3dcbaaf3,Cola ,Vegetables,3.0,-5.0,-15.0,-3.0,-12.0,Card,15.0,Pending,1.0,,Joshua 
294201d8-1216-45f2-a745-acdaca6f17b2,2025-03-03,a159b5a1-f016-4ffa-89e4-6a6f803ec6ce,Christopher Richardson,hyderabad,97170,4ccd0241-85ee-47be-9325-5b188fc0e137,Cola,Personal Care,-1.0,-5.0,5.0,,,UPI,45.0,Cancelled,,,Jeffrey
9bc2b9fe-269f-4704-b7b2-9a49077d346c,2025-01-11,8f6d7dab-4a50-4c09-b4f7-87624a4384a3,Timothy Thompson,Kolkata,22656,8df713cb-293c-4db7-9894-9103d1201a2c,Bread,Dairy,1.0,20.0,20.0,5.0,15.0,Cash,,Delivered,2.0,,Anthony
93d78725-2b03-4043-a5f8-d7523cb56f8f,2025-02-15,4da7502d-876d-434e-aece-a5a531955249,Angela Hall,,10872,43e6e9e7-c53a-4767-92d7-eb01b0347165,Toothpaste,Snacks,3.0,10.0,30.0,10.0,20.0,UPI,-10.0,Pending,1.0,,Stephen
3e9a7f8d-7d63-47d5-84f8-1d825762140b,2025-01-21,5cd132ce-745e-4373-92e7-a5c1bcea2cc4,,Hyderabad,92970,e0d48c0e-95b8-40e7-a436-076a9d32e1ac,Milk,Personal Care,-1.0,50.0,-50.0,5.0,-55.0,Card ,60.0,Pending,,,kirk
80901f58-4ffc-4ebb-8d18-c993a6655645,2025-04-06,fb07f822-ab00-4e33-a77a-c22a52677c77,,Kolkata,85257,7ed0f7d7-669f-4d9d-9695-375375df7c3a,Soap,snacks,10.0,50.0,500.0,-3.0,503.0,UPI,45.0,Cancelled,2.0,Last position strong.,Adrian
23b13abe-26ac-4b84-bca2-cdfe9dc3fbb6,2025-03-01,7880e285-f99c-46bf-a47e-3f0c65ee2250,Mrs. Vickie Chambers,Mumbai,66491,59855fca-c9c6-4bc9-8358-cb800167a95e,,Fruits,2.0,10.0,20.0,0.0,20.0,Cash,,Delivered ,2.0,,Kristie
6293b089-efe6-4280-b7fa-f3cd9df0c0ea,2025-05-05,bbaf4a3f-111e-4d51-85be-500901386e3b,Catherine Watkins,Kolkata,31788,f5102e31-e8a2-4ee2-ad1d-4d0fabe3dbce,Cola ,Household,,20.0,,-3.0,,Cash,60.0,Delivered,1.0,,Rhonda
50949029-7253-464d-a892-d298b0f3971a,2025-03-01,93f036c5-d02d-45c9-a0af-d4f5d03ff435,Kevin Tran,Chennai,32231,03065b30-c2d1-4886-8ccf-a3c268e4416f,shampoo,Beverages,3.0,50.0,150.0,-3.0,153.0,Wallet,120.0,Pending,3.0,,monica
019538b6-7883-4904-b679-d54cb7064456,2025-01-30,c81d63ce-6ef9-45c6-b1a8-cef8165b4109,John Rodriguez,Mumbai,57194,89b09784-70c9-4d3b-bb26-133d00640dc6,Bread,Beverages,10.0,100.0,1000.0,0.0,1000.0,Cash ,-10.0,Delivered,3.0,,Jason
2a7e7d15-e252-4491-8a03-df73aab6a4b8,2025-05-27,6d64d156-ae23-4dbd-a84e-f2e12e144a59,melanie baker,Bangalore,90099,fcb175b1-276b-4bd9-bdfb-249b0db43e14,Soap ,Snacks,1.0,10.0,10.0,,,Card,,Cancelled,3.0,,Melissa
63f52abe-b3d0-4d12-bbff-34e3ff67d1f3,2025-03-21,e181f5a4-2d94-4faa-a9ee-dcde4af5980f,stephen miles,Hyderabad,31466,795d806d-8c8e-4a48-b06d-a72e2a5c8442,Shampoo,Dairy,,20.0,100.0,10.0,90.0,Card,30.0,Pending,4.0,,Patrick
a3bc00b3-6e9c-478c-aeaa-7febfcde9531,2025-02-27,383477e9-4f84-4f1e-b739-c6280632bd05,Miss Julie Scott,Chennai,58810,0f0cbb21-ba00-404c-8843-ae06bbab0b95,,Beverages,,100.0,,-3.0,,Card,30.0,Delivered,2.0,Here table data society sea.,Rhonda
191efeaa-e090-49cf-ba49-7756c8fb662a,2025-04-11,7c10b59e-9726-45a5-8ad3-c85743eb7244,,,,e2782535-c6fa-4ae1-b826-0c6a59ad2ace,Onion,Fruits,3.0,100.0,300.0,5.0,295.0,Wallet,120.0,Pending,2.0,,Brittany
,2024-12-21,005ef94a-42e3-482e-8aba-125284a76b29,Suzanne White,Hyderabad,06327,d608c7c7-46ea-4cf1-b59a-26c2b9529dac,Biscuits,Personal Care,1.0,100.0,100.0,10.0,90.0,UPI,15.0,Delivered,4.0,,Daniel
de1f5e8d-a411-4518-9273-6806b0fbee21,,834e9484-8223-4730-b31b-181880a9731c,Sean Rivera,Delhi,,cbeb59c3-6044-4c57-a7e0-2f1b7b8ca516,Onion,Grocery,3.0,-5.0,-15.0,10.0,-25.0,Cash,-10.0,Delivered,1.0,Get media mission station thousand little suffer.,
d9067e4c-24ea-4635-be3a-323dd570c393,2025-05-30,32a14097-e85c-4b5e-9a92-7a91d8365bcc,Daniel Walker,Mumbai,41413,45b4e49b-83e1-4cde-b0a4-669ddd80757f,Milk,Household,,50.0,,,,UPI,45.0,Delivered,1.0,,Erik
f7facf2c-13ad-48d6-8015-2441642b5556,2024-12-27,c804836f-cfdc-4f6f-8b23-ca93f2c997cf,Tara Rodriguez,Bangalore,39984,296796e4-188e-42a3-ad64-77e5d1e649cf,Bread,Vegetables,5.0,-5.0,-25.0,0.0,-25.0,Wallet,,cancelled,4.0,,John
7b914e97-7c89-498c-bb9e-c8e29d8c1ecf,2025-02-16,e8802c33-5150-448d-b16d-e1b03d4e2ce6,Joshua Burke,Delhi,65243,67574056-25b1-4702-a24f-14b1802ed617,Bread,Snacks,,-5.0,,0.0,,Card,60.0,Delivered ,6.0,Meet style blue begin page.,Clifford
06ff91f4-d532-431d-ab7c-b0cf4ed5e214,2025-01-02,0574f03c-a0a0-4ead-a5cf-40cdcc564838,Jermaine Ruiz,Chennai,50322,f397040a-282c-4671-9f5c-758d48a183a7,Apple,,2.0,,,,,UPI,15.0,cancelled,6.0,,Sean
cd4b519d-b970-4f12-b71b-9fa2d801d6b8,2025-03-30,e4f41e28-78ee-46f5-bb85-2b1f56fe5427,Sean Ramirez,,45067,19a4c008-1493-4915-86f9-e9cf534d9093,,Dairy,3.0,-5.0,-15.0,0.0,-15.0,UPI,,Delivered,1.0,,Angela
6e954fdd-39cb-42fc-8aef-7a4fe9f54a76,2025-01-08,d7c670cb-8057-4a48-b401-63ba17d06926,John Walter,,33158,1461eb20-cdfc-4b69-92ef-0bb24fe15cbb,Bread,Household,5.0,50.0,250.0,-3.0,253.0,Cash,45.0,pending,3.0,Well technology pull civil between.,Jason
c66730d9-2dd6-49ac-95b3-80ac6f419491,2025-06-14,87832a6e-6571-490c-81ab-4c44ed3f3712,Katie Kennedy,Chennai,88379,9b986318-0156-405c-a64d-ec37f1aa4cae,Soap,Grocery,1.0,100.0,100.0,10.0,90.0,Cash,-10.0,Cancelled,3.0,Agency participant none the.,Brittany
6bb7841c-3077-4552-883a-d2c941ffe882,2025-02-26,98db3abf-5b06-4159-9d61-84a50969febf,Heather Powell,Delhi,30699,db520fc0-9f7a-48cc-8d8e-249c4ecae100,Biscuits,Vegetables ,1.0,100.0,100.0,0.0,100.0,Card,,Cancelled,1.0,Free agent interview star through authority.,Joann
959e1386-53d5-4404-9ea1-e5b50dcccab3,2025-06-02,a715cd88-a0af-4515-85f6-c786c3eaaaef,Tracy Soto,Chennai,,b21e274f-5b89-48c6-84c4-89753a083a41,Soap,dairy,,,,-3.0,,UPI,15.0,Cancelled,4.0,Catch trouble defense fear pattern.,Jessica
f58a8de6-f7ff-4a1a-9d10-c619ce320bd8,2025-02-25,10b24453-d0f9-4695-aca3-dc9075eb8798,Emily Archer,Kolkata,32113,e862b822-3d6c-418d-925b-94ab20e681f1,Bread,Snacks,5.0,,,0.0,,Card,45.0,Pending ,3.0,Investment issue increase site.,Wendy
ae01667c-b0ed-4bc2-8b19-31c1715634db,2025-01-16,55b49613-721e-4627-a42e-7240e166ac5e,Michael Mayo,Bangalore,57080,5431870f-184b-467e-afc7-038eb9de2c6b,Bread ,Personal Care,-1.0,100.0,-100.0,10.0,-110.0,Wallet,45.0,Cancelled,,Middle ever court commercial attack evening.,Terry
ededec8b-817c-4f98-8fd1-c6f45c9426aa,2025-05-20,ce6469f6-1353-40a3-82c1-f83fc99505ea,Theodore Tucker,Kolkata,98306,cb2c7b82-3fa9-419b-8075-a3dd695a231e,Bread,Household,,50.0,,-3.0,,UPI,30.0,Cancelled,6.0,,Lisa
7ff20d54-156b-4065-803d-b12e086079aa,2025-03-23,571551d3-7c16-40cc-be5b-163fb4881a4f,April Dalton,,07172,dfadfcef-cade-48ee-9203-16a9fbc8c231,Cola,Vegetables,3.0,,,5.0,,Card,15.0,Delivered,3.0,,Tina
db410928-cebd-415b-8b3d-e7e1d2fed680,2025-05-26,455f0847-82b2-4bd8-866a-e5dc7d337a28,Kenneth Cross,Kolkata,45785,47e52b40-3ea2-42bb-b564-ab24f972b9c8,Soap,beverages,-1.0,10.0,-10.0,-3.0,-7.0,wallet,,,5.0,,Thomas
c629595c-c31f-4969-aeec-bdc6fa1c5a8e,2025-06-16,d0c0924c-73ef-4c85-98ab-9c8d714094c1,Joshua Drake,Bangalore,47652,cb6e3365-825d-4e5b-869b-a74ade478e4f,Biscuits,Personal Care,3.0,50.0,150.0,,,UPI,120.0,Cancelled,1.0,Step sound drug sit financial us.,Amanda
411f3b15-b96c-4387-8af9-f2316c1ff184,2025-04-15,42cce5d4-608b-4485-acf9-907260496495,Megan Murphy,Chennai,70992,89553598-969c-4528-a978-7cead6a2988b,Milk,Personal Care,3.0,,,5.0,,Card,120.0,Cancelled,1.0,,Erika
cd515b6f-6261-4ef4-b246-03a5df76a511,2025-02-07,d055062f-8fee-4b80-a8c7-9335114bea7b,Jacqueline Stevenson,Chennai,,07d399a0-4604-46db-9b39-eb30f95d21ef,Apple,Fruits,1.0,-5.0,-5.0,,,UPI,45.0,,,,Tina
341cffe1-14bd-4d4d-a1ac-a35332cfbe63,2025-01-09,1ee2e4bc-1b9a-49ca-81c9-7aa23006547c,Melissa Baker,Kolkata,03278,76a5c47f-2f49-454c-a2b4-b9df5c6c3cef,Milk,Household,-1.0,50.0,-50.0,-3.0,-47.0,Wallet,15.0,Pending,5.0,,Robert
6874e72c-8384-4395-a242-afcb8cefc6e5,2025-01-15,56b4a578-d514-41a0-9a23-6d7eb7e4ccbe,Marcus Franklin,Kolkata,92903,623feb5b-27bc-42bf-b6bf-4bfb36f9fe82,,Snacks,,10.0,,-3.0,,Wallet,60.0,Pending,,,Kelly 
51b2116f-1132-4f4f-b49e-f5b9dd118a27,2025-03-09,025aa6c9-1b29-4adb-9df6-d17c2d0970a1,Anne Carlson,Hyderabad,92922,de0f678c-c397-44cd-8f14-5fce3e2f5f62,,Dairy,10.0,20.0,200.0,,,Cash,120.0,Delivered,3.0,Participant site international use paper.,Charles
a975180d-5847-4b1b-83d2-7d999545e730,2025-06-15,918fa29a-f5bc-4938-98cc-539a57c1615a,Ronald Hardin,Bangalore,94070,63a3024a-95d8-4e6c-9b44-c98bfaaa0918,Apple,Dairy,,100.0,,5.0,,UPI,-10.0,Pending,5.0,,Richard
1da2febf-0f38-4e0e-a33e-3e7a0bc5c967,2025-03-11,82cd60cc-c3de-495b-a48f-8305d5583633,Nathaniel Moss,Chennai,40096,7b9f378e-2037-4e84-af51-8a92d5e25a14,Onion,Beverages,5.0,-5.0,-25.0,,,Card,45.0,Delivered,3.0,,Ashley
350099b1-a922-4fa1-a533-0e9902205a65,2025-03-31,86cbc2c3-7196-47f5-aa5d-007cb5280f42,Brenda Yates MD,Chennai,,ae9ae77c-6d76-4a18-ae76-9c5c6099f86d,Bread,,2.0,20.0,40.0,-3.0,43.0,UPI,30.0,Delivered ,2.0,,Alison
2dc3d1c6-c904-418f-bef6-8c4bbddbf09c,,e07ce0cf-e9ad-4e4d-b012-c072717a568c,Jeffrey Smith,Hyderabad,18533,ca7369d1-5324-47a1-92df-77d474e090a3,Apple,household,10.0,50.0,500.0,-3.0,,UPI,,Cancelled,3.0,,Troy
8835e798-9c79-47f6-85cb-9e6dcf0b98d6,2025-04-30,54816164-50d5-4e49-a94e-9004baabb7e1,Carrie Davis,delhi,15980 ,0ea47ad8-bd53-4aaa-abd2-61697bd0482d,,Vegetables,2.0,100.0,200.0,,,Wallet,60.0,Cancelled,,,Dale
15371bc4-10c8-4b11-b638-fa933cddbb40,2025-06-13,76c6b5ca-40f5-434b-a7f6-45ddd77e6c24,Rhonda Evans,Hyderabad,55738,9813e5d2-817a-48d6-bdf4-dfe661068198,apple,Snacks,1.0,20.0,20.0,10.0,10.0,UPI,-10.0,Cancelled,,Work meeting program book for compare once matter.,George
cd345d57-791e-4760-9fa1-969732f48e73,2025-03-18,527df9db-f582-4f46-8689-dbdfb515a21b,Brian Snyder,Bangalore,71232,92e4202f-e345-4126-89eb-15390b1b2578,Toothpaste,Grocery,2.0,50.0,100.0,0.0,100.0,Wallet,15.0,Delivered,6.0,College movie ground wear right pay identify.,Justin
867aa95d-e271-4cf5-bfef-74ebdb6e6c2e,2025-05-03,f13d83e8-8738-48af-b7cc-addc14368216,Joseph Jackson,,77937,289699b1-3fe0-4370-b882-00fd03299872,Milk ,Personal Care,,,,10.0,,Card,120.0,Cancelled,6.0,,John
b1fe2376-9a12-41ba-81ef-8df766bac261,2025-06-18,f8e8ee53-7763-4606-a6f7-e5a86349286a,Ashley Davis,Delhi ,78058,deced467-5848-422d-bdb0-4957b19c8188,Cola,Grocery,2.0,10.0,20.0,0.0,20.0,UPI,60.0,cancelled,1.0,Sit to join speak thought take national pretty.,Ashley
04d8dbeb-efed-4dce-9467-ea5f208807a1,2025-05-10,a169fcec-09df-4a6b-86ce-cd3e020125cc,April Perez MD,Hyderabad,82371,0a39c3d6-2cd5-4680-8d54-de5069871769,Biscuits,Grocery,3.0,-5.0,-15.0,0.0,-15.0,Cash,,Delivered,3.0,Author hear edge card business gun.,Karen
c1a1c56e-f2fd-4d5b-96cf-2295ae5c7c42,2025-01-07,21738d00-c23b-407a-adf1-ffb00b76c252,Tiffany Hogan,Bangalore ,45747,f71fba21-9d25-490f-bab4-b9af1e722bfc,Milk ,Household,1.0,10.0,10.0,-3.0,13.0,UPI,15.0,Delivered,4.0,,Stephen
f3029037-ff6e-4d81-af97-60447854361b,2025-02-21,100ded62-aba1-4c33-8652-cc43c378ffcb,Jeffrey Le,,45493,d1818404-cc78-411f-832a-a441c21b405c,Biscuits,Personal Care,,50.0,,5.0,,Wallet,45.0,Delivered ,6.0,,Jennifer
b7687b29-ca23-4ba4-ac96-44af58d5af39,2025-04-27,5058358b-05bc-41bf-8429-cdfc2c14cfea,Christy Garner,,51447,7008194a-473f-4770-86b5-6b1082bd01d0,Biscuits,vegetables,1.0,10.0,10.0,-3.0,13.0,Wallet ,60.0,Delivered ,3.0,,Nicole
8d90eb14-43e2-4af1-a6ef-81b523514911,2025-02-16,4d5eaeed-e230-4675-b75f-b4ebfd94b1d3,Jimmy Pierce,Delhi,27279,4adcad90-8763-4bad-a4e4-6056b92bccf5,Toothpaste,Personal Care,,10.0,,0.0,,Wallet,30.0,Cancelled,4.0,Least cause all suddenly interest.,Jose 
70df6e94-f34b-450f-b603-178f7315eb53,2024-12-27,050596e9-c1e6-4196-a263-14498de03a72,Desiree Lopez,Hyderabad,91023,79d5a63c-5c00-4bc2-a0f7-754fc678c155,Apple,Personal Care,1.0,10.0,10.0,,,,30.0,Delivered,1.0,,
0fdc716a-6b7d-4b1f-bac3-e132c2a1851d,2025-03-01,570d9a0d-bf68-4f58-a765-8e689764071d,Nathan Berry,Bangalore,13109,b949019e-3013-41d9-8745-7c4de8a3b5c2,apple,Dairy,5.0,20.0,100.0,-3.0,103.0,Wallet,15.0,Cancelled,6.0,,Ashley
d4ad08f3-a9b0-42aa-92e1-4e446ee3b427,2025-06-15,c8a40e63-6856-41b3-9118-dd8f5e9b21a7,Vicki Clark,Delhi,39885,444af8bf-9d59-4fd8-85c1-360140c8ec29,Biscuits,Personal Care,10.0,,,10.0,,Cash,15.0,Cancelled,6.0,,Jonathan
d2de2da4-76bc-4bf0-ae30-09552bbd6a22,2025-03-21,d96d0414-1dbe-4d8e-8c41-1ae5030da97a,candace wilkins,Bangalore,94914,a0405be4-e9e7-4aa1-911e-1d7b5ba8c421,Apple,Personal Care,3.0,100.0,300.0,-3.0,303.0,upi,30.0,Pending,3.0,Tv reduce lose television.,Allison
eec7d50d-44c6-4546-afab-b04cb5e77f74,2024-12-21,,Daniel Gardner,Hyderabad,49079,d8a54c58-03ad-4d3d-bef7-9607afd3e3fd,Toothpaste,Vegetables,5.0,50.0,250.0,5.0,245.0,Card,15.0,Delivered,3.0,,Bradley
5b947479-5a0d-4c66-a746-1e475407ea9b,2025-03-17,4aa2783a-dc15-4687-b650-a5f88777f431,Brian Smith,Bangalore,61745,2cbb0431-f7dc-4dce-8715-f2efd802fb74,Cola,Dairy,1.0,-5.0,-5.0,-3.0,-2.0,UPI,30.0,Delivered,2.0,Dinner worker challenge life third real defense age.,Charles 
87ee6bd4-4439-4ae7-a7f2-87ea9194f69e,2025-04-12,fd3502d8-5820-40a4-8ed5-f7b741f90765,Mark Warner,Hyderabad,98988 ,8f2309ff-73f5-481d-a9a6-65ebe3282af0,Onion,Snacks,5.0,10.0,50.0,0.0,50.0,Cash,-10.0,Cancelled,,Car send concern.,Kathleen
860f0712-8dd1-4b52-8c3e-28b5cb2b8858,2025-01-20,c63fa68c-34a6-4323-ab31-0a91eca8f090,Amber Dixon,Mumbai,52187,e4a3830e-345e-45fa-9070-1a2a4ea8100c,Apple,Dairy,10.0,,,-3.0,,UPI,30.0,Pending,5.0,Debate move radio language land work.,Cassandra
3cc4007b-9038-46a2-a8c9-501d422ae1a6,2025-06-11,9a15f016-c599-49ba-96ef-b0142b7c5a74,,Mumbai,90511,88a49a74-9b8b-4609-bc50-dab38b8d3477,Soap,Snacks,2.0,50.0,100.0,0.0,100.0,Wallet,60.0,Cancelled,4.0,Television range they represent.,
